model,embedding_file,embedding_dim,doc_count,query_count,strategy,anchor_count,top_k,pool_size,mean_recall,all_top_k_contained,any_hit,anchor_select_seconds,signature_build_seconds,search_ms_per_query
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,500,0.9937,0.947,1.0,0.00014509994070976973,0.027778199990279973,0.6473464999580756
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,1000,0.9987,0.987,1.0,0.00014509994070976973,0.027778199990279973,0.6473464999580756
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,50,0.8614,0.317,1.0,0.12801879993639886,0.019038400030694902,0.7410043999552727
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,100,0.9289000000000001,0.54,1.0,0.12801879993639886,0.019038400030694902,0.7410043999552727
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,250,0.9772000000000001,0.82,1.0,0.12801879993639886,0.019038400030694902,0.7410043999552727
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,500,0.9932000000000001,0.938,1.0,0.12801879993639886,0.019038400030694902,0.7410043999552727
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,1000,0.9984,0.984,1.0,0.12801879993639886,0.019038400030694902,0.7410043999552727
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,50,0.8729000000000001,0.36,1.0,0.1039456999860704,0.028457699925638735,0.6593965999782085
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,100,0.9355,0.594,1.0,0.1039456999860704,0.028457699925638735,0.6593965999782085
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,250,0.9824,0.863,1.0,0.1039456999860704,0.028457699925638735,0.6593965999782085
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,500,0.9962000000000001,0.964,1.0,0.1039456999860704,0.028457699925638735,0.6593965999782085
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,1000,0.9997999999999999,0.998,1.0,0.1039456999860704,0.028457699925638735,0.6593965999782085
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,50,0.8584,0.351,1.0,0.0001946999691426754,0.014984700013883412,0.6665910000447184
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,100,0.926,0.585,1.0,0.0001946999691426754,0.014984700013883412,0.6665910000447184
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,250,0.9746,0.819,1.0,0.0001946999691426754,0.014984700013883412,0.6665910000447184
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,500,0.9909000000000001,0.923,1.0,0.0001946999691426754,0.014984700013883412,0.6665910000447184
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,1000,0.9987,0.988,1.0,0.0001946999691426754,0.014984700013883412,0.6665910000447184
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,50,0.8656,0.372,1.0,0.00010419997852295637,0.029583700001239777,0.7638269000453874
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,100,0.9299,0.578,1.0,0.00010419997852295637,0.029583700001239777,0.7638269000453874
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,250,0.9777,0.837,1.0,0.00010419997852295637,0.029583700001239777,0.7638269000453874
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,500,0.9928,0.939,1.0,0.00010419997852295637,0.029583700001239777,0.7638269000453874
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,1000,0.999,0.991,1.0,0.00010419997852295637,0.029583700001239777,0.7638269000453874
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,50,0.9069,0.471,1.0,0.08803819993045181,0.014409900060854852,0.6055310999508947
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,100,0.9582999999999999,0.715,1.0,0.08803819993045181,0.014409900060854852,0.6055310999508947
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,250,0.9884,0.903,1.0,0.08803819993045181,0.014409900060854852,0.6055310999508947
