anchor_strategy,transform,top_k,query_count,anchor_count,anchor_seconds,transform_seconds,eval_seconds,pool_size,mean_recall,all_top_k_contained,any_hit
language_random,binary_top32,10,1000,256,0.008859399938955903,0.12045900011435151,0.4021631000796333,100,0.696,0.186,0.997
language_random,binary_top32,10,1000,256,0.008859399938955903,0.12045900011435151,0.4021631000796333,250,0.8224000000000001,0.349,1.0
language_random,binary_top32,10,1000,256,0.008859399938955903,0.12045900011435151,0.4021631000796333,500,0.9003000000000001,0.524,1.0
language_random,softmax_0.05,10,1000,256,0.008859399938955903,0.0672918000491336,0.19451339996885508,100,0.7669000000000001,0.228,1.0
language_random,softmax_0.05,10,1000,256,0.008859399938955903,0.0672918000491336,0.19451339996885508,250,0.8528000000000001,0.391,1.0
language_random,softmax_0.05,10,1000,256,0.008859399938955903,0.0672918000491336,0.19451339996885508,500,0.9048,0.52,1.0
language_random,softmax_0.1,10,1000,256,0.008859399938955903,0.0506705999141559,0.44597850006539375,100,0.8377,0.323,1.0
language_random,softmax_0.1,10,1000,256,0.008859399938955903,0.0506705999141559,0.44597850006539375,250,0.8989000000000001,0.467,1.0
language_random,softmax_0.1,10,1000,256,0.008859399938955903,0.0506705999141559,0.44597850006539375,500,0.9278000000000001,0.561,1.0
language_random,sign_centered,10,1000,256,0.008859399938955903,0.0623638000106439,0.3893979999702424,100,0.4753,0.04,0.961
language_random,sign_centered,10,1000,256,0.008859399938955903,0.0623638000106439,0.3893979999702424,250,0.5881000000000001,0.096,0.979
language_random,sign_centered,10,1000,256,0.008859399938955903,0.0623638000106439,0.3893979999702424,500,0.6809,0.154,0.992
farthest_random,raw,10,1000,256,0.16704299999400973,0.0393976999912411,0.3353660999564454,100,0.9527,0.708,1.0
farthest_random,raw,10,1000,256,0.16704299999400973,0.0393976999912411,0.3353660999564454,250,0.9839000000000001,0.881,1.0
farthest_random,raw,10,1000,256,0.16704299999400973,0.0393976999912411,0.3353660999564454,500,0.9947,0.956,1.0
farthest_random,centered,10,1000,256,0.16704299999400973,0.05881479999516159,0.3051235999446362,100,0.6987000000000001,0.168,0.991
farthest_random,centered,10,1000,256,0.16704299999400973,0.05881479999516159,0.3051235999446362,250,0.7667,0.286,0.998
farthest_random,centered,10,1000,256,0.16704299999400973,0.05881479999516159,0.3051235999446362,500,0.8121000000000002,0.388,1.0
farthest_random,zscore,10,1000,256,0.16704299999400973,0.04344629996921867,0.22593630000483245,100,0.6958,0.168,0.991
farthest_random,zscore,10,1000,256,0.16704299999400973,0.04344629996921867,0.22593630000483245,250,0.764,0.283,0.996
farthest_random,zscore,10,1000,256,0.16704299999400973,0.04344629996921867,0.22593630000483245,500,0.8092,0.388,1.0
farthest_random,row_zscore,10,1000,256,0.16704299999400973,0.061465200036764145,0.3264879999915138,100,0.9583,0.726,1.0
farthest_random,row_zscore,10,1000,256,0.16704299999400973,0.061465200036764145,0.3264879999915138,250,0.9879000000000001,0.903,1.0
farthest_random,row_zscore,10,1000,256,0.16704299999400973,0.061465200036764145,0.3264879999915138,500,0.9962000000000001,0.967,1.0
farthest_random,rank,10,1000,256,0.16704299999400973,0.09618680004496127,0.2631351000163704,100,0.9411,0.644,1.0
farthest_random,rank,10,1000,256,0.16704299999400973,0.09618680004496127,0.2631351000163704,250,0.9789000000000001,0.844,1.0
farthest_random,rank,10,1000,256,0.16704299999400973,0.09618680004496127,0.2631351000163704,500,0.9945,0.953,1.0
farthest_random,top32,10,1000,256,0.16704299999400973,0.07312740001361817,0.21399209997616708,100,0.7784000000000001,0.272,1.0
farthest_random,top32,10,1000,256,0.16704299999400973,0.07312740001361817,0.21399209997616708,250,0.8884000000000001,0.482,1.0
farthest_random,top32,10,1000,256,0.16704299999400973,0.07312740001361817,0.21399209997616708,500,0.9457000000000001,0.662,1.0
farthest_random,top64,10,1000,256,0.16704299999400973,0.1165597999934107,0.20594830007757992,100,0.836,0.378,1.0
farthest_random,top64,10,1000,256,0.16704299999400973,0.1165597999934107,0.20594830007757992,250,0.9246000000000001,0.604,1.0
farthest_random,top64,10,1000,256,0.16704299999400973,0.1165597999934107,0.20594830007757992,500,0.9661000000000002,0.771,1.0
farthest_random,binary_top32,10,1000,256,0.16704299999400973,0.06562209990806878,0.30057000007946044,100,0.7479000000000001,0.222,1.0
farthest_random,binary_top32,10,1000,256,0.16704299999400973,0.06562209990806878,0.30057000007946044,250,0.8669000000000001,0.438,1.0
farthest_random,binary_top32,10,1000,256,0.16704299999400973,0.06562209990806878,0.30057000007946044,500,0.9327000000000001,0.618,1.0
farthest_random,softmax_0.05,10,1000,256,0.16704299999400973,0.03491429996211082,0.20415000000502914,100,0.7885,0.256,0.999
farthest_random,softmax_0.05,10,1000,256,0.16704299999400973,0.03491429996211082,0.20415000000502914,250,0.8821000000000001,0.431,1.0
farthest_random,softmax_0.05,10,1000,256,0.16704299999400973,0.03491429996211082,0.20415000000502914,500,0.9297000000000001,0.589,1.0
farthest_random,softmax_0.1,10,1000,256,0.16704299999400973,0.039523900020867586,0.2284868999850005,100,0.9013,0.489,1.0
farthest_random,softmax_0.1,10,1000,256,0.16704299999400973,0.039523900020867586,0.2284868999850005,250,0.9487000000000001,0.667,1.0
farthest_random,softmax_0.1,10,1000,256,0.16704299999400973,0.039523900020867586,0.2284868999850005,500,0.9659000000000001,0.754,1.0
farthest_random,sign_centered,10,1000,256,0.16704299999400973,0.04926200001500547,0.2689983999589458,100,0.565,0.101,0.972
farthest_random,sign_centered,10,1000,256,0.16704299999400973,0.04926200001500547,0.2689983999589458,250,0.6681,0.173,0.99
farthest_random,sign_centered,10,1000,256,0.16704299999400973,0.04926200001500547,0.2689983999589458,500,0.7432000000000001,0.24,0.996
farthest_centroid,raw,10,1000,256,0.31080640002619475,0.039282499928958714,0.47849740006495267,100,0.9386000000000001,0.653,1.0
farthest_centroid,raw,10,1000,256,0.31080640002619475,0.039282499928958714,0.47849740006495267,250,0.9779000000000001,0.843,1.0
farthest_centroid,raw,10,1000,256,0.31080640002619475,0.039282499928958714,0.47849740006495267,500,0.9904,0.92,1.0
farthest_centroid,centered,10,1000,256,0.31080640002619475,0.03642479993868619,0.20279520004987717,100,0.699,0.179,0.99
farthest_centroid,centered,10,1000,256,0.31080640002619475,0.03642479993868619,0.20279520004987717,250,0.7735,0.293,0.996
farthest_centroid,centered,10,1000,256,0.31080640002619475,0.03642479993868619,0.20279520004987717,500,0.8204,0.388,1.0
farthest_centroid,zscore,10,1000,256,0.31080640002619475,0.043039700016379356,0.2059773999499157,100,0.7008,0.18,0.99
farthest_centroid,zscore,10,1000,256,0.31080640002619475,0.043039700016379356,0.2059773999499157,250,0.7749000000000001,0.302,0.997
farthest_centroid,zscore,10,1000,256,0.31080640002619475,0.043039700016379356,0.2059773999499157,500,0.8185,0.382,1.0
farthest_centroid,row_zscore,10,1000,256,0.31080640002619475,0.048136800061911345,0.19237850001081824,100,0.9422,0.674,1.0
farthest_centroid,row_zscore,10,1000,256,0.31080640002619475,0.048136800061911345,0.19237850001081824,250,0.9804,0.861,1.0
farthest_centroid,row_zscore,10,1000,256,0.31080640002619475,0.048136800061911345,0.19237850001081824,500,0.992,0.934,1.0
farthest_centroid,rank,10,1000,256,0.31080640002619475,0.09731630003079772,0.27332519995979965,100,0.9164000000000001,0.577,1.0
farthest_centroid,rank,10,1000,256,0.31080640002619475,0.09731630003079772,0.27332519995979965,250,0.9691000000000002,0.797,1.0
farthest_centroid,rank,10,1000,256,0.31080640002619475,0.09731630003079772,0.27332519995979965,500,0.9876,0.901,1.0
farthest_centroid,top32,10,1000,256,0.31080640002619475,0.11619049997534603,0.27633979998063296,100,0.7487,0.233,1.0
farthest_centroid,top32,10,1000,256,0.31080640002619475,0.11619049997534603,0.27633979998063296,250,0.8652000000000001,0.425,1.0
farthest_centroid,top32,10,1000,256,0.31080640002619475,0.11619049997534603,0.27633979998063296,500,0.9291,0.63,1.0
farthest_centroid,top64,10,1000,256,0.31080640002619475,0.08033819997217506,0.2589295000070706,100,0.8061,0.326,1.0
farthest_centroid,top64,10,1000,256,0.31080640002619475,0.08033819997217506,0.2589295000070706,250,0.9042,0.538,1.0
farthest_centroid,top64,10,1000,256,0.31080640002619475,0.08033819997217506,0.2589295000070706,500,0.9542999999999999,0.717,1.0
farthest_centroid,binary_top32,10,1000,256,0.31080640002619475,0.09508320002350956,0.3631315999664366,100,0.7182000000000001,0.188,0.999
farthest_centroid,binary_top32,10,1000,256,0.31080640002619475,0.09508320002350956,0.3631315999664366,250,0.8466000000000001,0.377,1.0
farthest_centroid,binary_top32,10,1000,256,0.31080640002619475,0.09508320002350956,0.3631315999664366,500,0.9123,0.569,1.0
farthest_centroid,softmax_0.05,10,1000,256,0.31080640002619475,0.07232080004177988,0.4079708999488503,100,0.7114000000000001,0.2,0.999
farthest_centroid,softmax_0.05,10,1000,256,0.31080640002619475,0.07232080004177988,0.4079708999488503,250,0.8030000000000002,0.334,0.999
farthest_centroid,softmax_0.05,10,1000,256,0.31080640002619475,0.07232080004177988,0.4079708999488503,500,0.8629000000000001,0.454,0.999
farthest_centroid,softmax_0.1,10,1000,256,0.31080640002619475,0.03272280003875494,0.2309928999748081,100,0.8837,0.428,1.0
farthest_centroid,softmax_0.1,10,1000,256,0.31080640002619475,0.03272280003875494,0.2309928999748081,250,0.9434000000000001,0.64,1.0
farthest_centroid,softmax_0.1,10,1000,256,0.31080640002619475,0.03272280003875494,0.2309928999748081,500,0.9662999999999999,0.757,1.0
farthest_centroid,sign_centered,10,1000,256,0.31080640002619475,0.047730399994179606,0.3766900999471545,100,0.5655,0.086,0.976
farthest_centroid,sign_centered,10,1000,256,0.31080640002619475,0.047730399994179606,0.3766900999471545,250,0.6786,0.176,0.992
farthest_centroid,sign_centered,10,1000,256,0.31080640002619475,0.047730399994179606,0.3766900999471545,500,0.7632000000000001,0.262,0.999
pca_extremes,raw,10,1000,256,0.08617649995721877,0.020024600089527667,0.18752029992174357,100,0.8942,0.512,1.0
pca_extremes,raw,10,1000,256,0.08617649995721877,0.020024600089527667,0.18752029992174357,250,0.9559,0.717,1.0
pca_extremes,raw,10,1000,256,0.08617649995721877,0.020024600089527667,0.18752029992174357,500,0.9809000000000001,0.863,1.0
pca_extremes,centered,10,1000,256,0.08617649995721877,0.02714879997074604,0.171767899999395,100,0.6552,0.135,0.984
pca_extremes,centered,10,1000,256,0.08617649995721877,0.02714879997074604,0.171767899999395,250,0.7379,0.256,0.995
pca_extremes,centered,10,1000,256,0.08617649995721877,0.02714879997074604,0.171767899999395,500,0.7909,0.362,0.995
pca_extremes,zscore,10,1000,256,0.08617649995721877,0.048728799913078547,0.21312530001159757,100,0.6582,0.14,0.983
pca_extremes,zscore,10,1000,256,0.08617649995721877,0.048728799913078547,0.21312530001159757,250,0.7397999999999999,0.256,0.994
pca_extremes,zscore,10,1000,256,0.08617649995721877,0.048728799913078547,0.21312530001159757,500,0.7904,0.36,0.995
pca_extremes,row_zscore,10,1000,256,0.08617649995721877,0.047810800024308264,0.27166540001053363,100,0.9054000000000001,0.549,1.0
pca_extremes,row_zscore,10,1000,256,0.08617649995721877,0.047810800024308264,0.27166540001053363,250,0.9623,0.769,1.0
pca_extremes,row_zscore,10,1000,256,0.08617649995721877,0.047810800024308264,0.27166540001053363,500,0.9857,0.891,1.0
pca_extremes,rank,10,1000,256,0.08617649995721877,0.1658543999074027,0.4216371000511572,100,0.8804,0.467,0.999
pca_extremes,rank,10,1000,256,0.08617649995721877,0.1658543999074027,0.4216371000511572,250,0.9499000000000001,0.712,1.0
pca_extremes,rank,10,1000,256,0.08617649995721877,0.1658543999074027,0.4216371000511572,500,0.9778000000000001,0.842,1.0
pca_extremes,top32,10,1000,256,0.08617649995721877,0.12509200000204146,0.3828017000341788,100,0.7003,0.17,0.998
pca_extremes,top32,10,1000,256,0.08617649995721877,0.12509200000204146,0.3828017000341788,250,0.8299000000000001,0.357,1.0
pca_extremes,top32,10,1000,256,0.08617649995721877,0.12509200000204146,0.3828017000341788,500,0.9047000000000001,0.548,1.0
pca_extremes,top64,10,1000,256,0.08617649995721877,0.13195860001724213,0.31443709996528924,100,0.7478,0.225,0.998
pca_extremes,top64,10,1000,256,0.08617649995721877,0.13195860001724213,0.31443709996528924,250,0.8658,0.426,1.0
pca_extremes,top64,10,1000,256,0.08617649995721877,0.13195860001724213,0.31443709996528924,500,0.9298000000000001,0.617,1.0
pca_extremes,binary_top32,10,1000,256,0.08617649995721877,0.08094849996268749,0.41771870001684874,100,0.6708999999999999,0.149,0.998
pca_extremes,binary_top32,10,1000,256,0.08617649995721877,0.08094849996268749,0.41771870001684874,250,0.8083000000000001,0.315,1.0
pca_extremes,binary_top32,10,1000,256,0.08617649995721877,0.08094849996268749,0.41771870001684874,500,0.8873000000000001,0.485,1.0
pca_extremes,softmax_0.05,10,1000,256,0.08617649995721877,0.06656290008686483,0.40414960007183254,100,0.721,0.201,0.999
pca_extremes,softmax_0.05,10,1000,256,0.08617649995721877,0.06656290008686483,0.40414960007183254,250,0.8312,0.359,1.0
pca_extremes,softmax_0.05,10,1000,256,0.08617649995721877,0.06656290008686483,0.40414960007183254,500,0.895,0.481,1.0
pca_extremes,softmax_0.1,10,1000,256,0.08617649995721877,0.06518679996952415,0.41932069999165833,100,0.8148000000000001,0.287,1.0
pca_extremes,softmax_0.1,10,1000,256,0.08617649995721877,0.06518679996952415,0.41932069999165833,250,0.8911,0.457,1.0
pca_extremes,softmax_0.1,10,1000,256,0.08617649995721877,0.06518679996952415,0.41932069999165833,500,0.932,0.596,1.0
pca_extremes,sign_centered,10,1000,256,0.08617649995721877,0.06393159995786846,0.3729043999919668,100,0.521,0.053,0.973
